track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7eOkHIcaoUhngxxypM5Ajr,Look At Her Now,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,3YPFaTR7WMi1Hd4NVKdCJx,162595,2020-01-10,65,0.753,0.564,10,-7.908,0,0.252,0.114,0.0273,0.359,0.55,77.342
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),1RyvyyTE3xzB2ZywiAwp0i,Future,5uCEoLCj3ZZZ1EtzQdQWVl,237735,2020-01-10,78,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037
2usxQITOSDqvkYiI0oIwao,You should be sad,26VFTg2z8YR0cCuwLzESi2,Halsey,1gBDGPFz9v93dxE3fUU9eO,205473,2020-01-10,0,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94
3ClBKQkKoaUQ6UOhe2xlJK,Good News,4LLpKhyESsyAXpc4laK94U,Mac Miller,4CCaoRnCugI6RsHHBKiMLs,342040,2020-01-09,55,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088
6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,1jToVugwBEzcak8gJNZG2f,204533,2019-08-23,72,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973
5TTXEcfsYLh6fTarLaevTi,lowkey,2kxP07DLgs4xlWz8YHlvfh,NIKI,6a1p03zluxNwXTVdm9IStw,171355,2019-04-24,81,0.752,0.494,0,-8.18,1,0.0559,0.432,0.0,0.0869,0.227,117.901
2JoZzpdeP2G6Csfdq5aLXP,How Deep Is Your Love,1LZEQNv7sE11VDY3SdxQeN,Bee Gees,5YHZaCxCuuK81h4Fimb9rT,245200,1979-01-01,80,0.633,0.357,5,-9.366,0,0.0264,0.105,0.0,0.133,0.674,104.938
2ez6qvOTHKeI3ss80NGqnI,Trampoline (with ZAYN),3KwmxIhSe9UTSEF37kwngR,SHAED,5wg6T8bCVnRk3ToKy0yXG5,184280,2019-12-27,72,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,0.498,126.803
5JfXvkPqBWrTUBb1OWs1mU,Alam Ko,2U5mF0PZqGu6glnz55yY0y,John Roa,3qmWIVHyUhown0ogL329aC,290023,2019-12-20,0,0.326,0.211,10,-15.186,1,0.0565,0.809,1.46e-06,0.0691,0.272,68.165
1ToprX3cpBiXoAe5eNSk74,Eleven,6LuN9FCkKOj5PcnpouEgny,Khalid,66o9dDjDduf6jpvZKzAXm4,206360,2020-01-09,61,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004
24NuEDgyRIljwSyY0lsr7b,Black Swan,3Nrfpe0tUJi4K4DXYWgMUX,BTS,4RR8ROIGix5CbCGlXHA53I,198260,2020-01-17,1,0.719,0.758,2,-5.167,0,0.0851,0.137,0.0,0.129,0.49,147.023
7lidXGPXPYLNThITAOTlkK,You should be sad,26VFTg2z8YR0cCuwLzESi2,Halsey,68enXe5XcJdciSDAZr0Alr,205473,2020-01-17,73,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94
1DWZUa5Mzf2BwzpHtgbHPY,Good News,4LLpKhyESsyAXpc4laK94U,Mac Miller,5sY6UIQ32GqwMLAfSNEaXb,342040,2020-01-17,74,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,26VFTg2z8YR0cCuwLzESi2,Halsey,68enXe5XcJdciSDAZr0Alr,201660,2020-01-17,83,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041
0ycFQvBTfuo1LCdG0HhszL,Tattoos Together,5JZ7CnR6gTvEMKX4g70Amv,Lauv,26atyI9OPdSCDkNjsOEJBW,186613,2020-01-16,0,0.862,0.4,4,-7.486,1,0.0736,0.00575,7.49e-06,0.123,0.596,122.963
4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,3SgvmlSsTrMuqICaOTlo0p,180644,2020-01-17,74,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039
4AQzk2yNWKs6sYhZi6NzVN,Me & You Together Song,3mIj9lX2MWuHmhNCA7LSCW,The 1975,6RicVnt1SB39xCjG81RUDo,209500,2020-01-16,50,0.272,0.763,9,-5.861,1,0.0348,1.65e-06,0.00157,0.299,0.394,107.388
1au5xiyFC0L7lOrlW2rvlE,AWIT,3gz6bSc7rsT9g4cB7r4xac,Young Vito,272lKmRJgvNCnr98vr1lqj,178333,2020-01-17,0,0.746,0.43,0,-13.935,1,0.054,0.325,0.0509,0.068,0.358,144.052
5bSvsXRBUjGe8pGScU0hPz,Ivana,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,2zrFpbXrA54V8lCCQQhQRA,246550,2020-01-06,0,0.871,0.48,8,-7.441,1,0.3,0.274,0.0,0.0531,0.609,100.021
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),7dGJo4pcD2V6oG8kP0tJRR,Eminem,4otkd9As6YaxxEkIjXPiZ6,210800,2020-01-17,84,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995
4VKFCHzpzKk4c40bkYhCkX,Lowkey,1SrWbIDP84JcSDr0oTBAQw,Matthaios,733zLcz61sF4ZkTspnqKrK,198844,2019-06-09,37,0.684,0.392,9,-12.567,1,0.0736,0.802,0.0,0.126,0.396,139.993
1iIhGHzzrzqQfuNkFI2qAn,Any song,4XpUIb8uuNlIWVKmgKZXC0,ZICO,7LYZM7I172wUjIKjCnxuAQ,227226,2020-01-13,67,0.874,0.787,10,-2.416,0,0.129,0.118,0.0,0.11,0.896,108.007
2uiOyiRxtNix52dpeaDQPM,Mean It,5JZ7CnR6gTvEMKX4g70Amv,Lauv,26atyI9OPdSCDkNjsOEJBW,232853,2020-01-16,0,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998
3TnhEoToeS6EUCLYsU8tPW,Feelings,5JZ7CnR6gTvEMKX4g70Amv,Lauv,26atyI9OPdSCDkNjsOEJBW,189613,2020-01-16,0,0.694,0.466,9,-6.758,1,0.0384,0.0934,0.0,0.098,0.246,103.018
029B34AzPVXzOQCyaJpkdH,Changes,5JZ7CnR6gTvEMKX4g70Amv,Lauv,26atyI9OPdSCDkNjsOEJBW,160186,2020-01-16,0,0.532,0.455,2,-8.366,1,0.156,0.452,0.0,0.237,0.204,148.182
2B7oyUTr2pCsUqPy4bgiYB,"fuck, i'm lonely - from “13 Reasons Why: Season 3”",5JZ7CnR6gTvEMKX4g70Amv,Lauv,26atyI9OPdSCDkNjsOEJBW,198973,2020-01-16,0,0.806,0.558,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016
6uiz2UTi8yaPVd9A1OxxTW,i'm so tired...,5JZ7CnR6gTvEMKX4g70Amv,Lauv,26atyI9OPdSCDkNjsOEJBW,162582,2020-01-16,0,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211
4O2XaXdnpyUPj90lNq1bIR,Simmer,6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,6y66tQfVkXh0NIScWb9yKX,266115,2020-01-22,0,0.781,0.598,7,-7.418,1,0.043,0.213,0.00271,0.118,0.362,109.97
011GTFfE8rqTRMhz5g8IAW,Repeat,2G7VQ1kVhVfNagytlousgm,Al James,4VvCsIUWUn9vwpPaeDIymm,230000,2020-01-24,70,0.844,0.314,9,-13.434,0,0.346,0.434,0.00077,0.0787,0.571,120.039
3cqPu20DGTGUoZtbJH2Dmi,What If I Told You That I Love You,4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,5pxH5JnBRw3Dc7CCxESMWM,193667,2020-01-24,63,0.596,0.366,7,-11.144,1,0.115,0.63,7.04e-06,0.0554,0.229,84.394
4yJiXq86uM56uIfIZgE440,me & ur ghost,2cFrymmkijnjDg9SS92EPM,blackbear,1s9YbfFRnIB0jXONMz0gO2,200400,2020-01-16,0,0.755,0.631,7,-6.128,1,0.0261,0.0638,0.0,0.0929,0.881,100.026
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,5FXIqS1XqbpfOKNoi5VUwS,229525,2015,84,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025
6zGPytJiZmFuyVq7RTNO9G,Get Me,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,0GzsdiiItPCABfhuFIKiZi,185418,2020-01-28,49,0.824,0.503,6,-6.94,0,0.156,0.05,5.25e-05,0.107,0.784,109.397
4AFwnrH5atiJoAd5xS5QtR,The Man Who Can't Be Moved,3AQRLZ9PuTAozP28Skbq8V,The Script,2hWSBJTWE0ce0NqJv2vzCc,241373,2008-07-14,67,0.605,0.629,10,-5.051,1,0.0278,0.434,0.0,0.097,0.308,99.893
5px6upUHM3fhOP621Edp4V,Physical,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,5Vzq1wKBUXMxEZl3NPjJpS,193829,2020-01-30,65,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.962
2slqvGLwzZZYsT4K4Y1GBC,Only The Young - Featured in Miss Americana,06HL4z0CvFAxyc27GXpf02,Taylor Swift,5LGsh3kexUfi3qkIIxb8vK,157507,2020-01-31,68,0.56,0.78,5,-4.895,0,0.0517,0.00244,0.0,0.0714,0.602,93.516
3CyCjgTHFzqucmECajq8QA,DUN DUN,3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW,5ByQ39IHGxrddAwQcnxvoj,192280,2020-02-03,1,0.692,0.881,11,-2.563,0,0.0461,0.0457,4.26e-06,0.146,0.433,103.055
6p8eEdiZLKJH8tcjGZuNTK,Run,3MZsBdqDrRTJihTHQrO6Dq,Joji,6vC3YjRy755VljFSemBUu7,195000,2020-02-06,61,0.447,0.72,7,-3.954,1,0.0332,0.0416,0.000297,0.614,0.362,157.892
5p0ietGkLNEqx1Z7ijkw5g,My Love,5Z1CCuBsyhEHngq3U5IraY,Westlife,6P1sBa0T1fRooA0UTAQfOu,231760,2000,72,0.491,0.593,0,-5.975,1,0.0255,0.098,0.0,0.257,0.328,144.142
364dI1bYnvamSnBJ8JcNzN,Intentions,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,55zg331p7m1EFA4uRggkwt,212868,2020-02-07,72,0.811,0.553,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014
0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,6LuN9FCkKOj5PcnpouEgny,Khalid,0uLz2ygHQAtLknyGasJOr5,181436,2020-02-04,70,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007
5JSVa5i6lFPoyOzK4gj0Ox,No Shame,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,2i4RHN9tSRQiQ8pcaaD2Gj,190893,2020-02-05,0,0.576,0.815,7,-3.125,1,0.0361,0.0186,2.07e-06,0.158,0.445,90.972
25oOaleife6E2MIKmFkPvg,Relationship (feat. Future),50co4Is1HCEo8bhOyUWKpn,Young Thug,51KZKzPd3OQT1r46a55VTt,215306,2017-06-16,70,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992
45Nm4dwbrahPabtJQj8Cf0,Ang Pinagmulan,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5jgXF7anE9kA011VqS44y0,231289,2020-02-07,46,0.55,0.763,7,-5.958,0,0.0345,0.00366,0.0206,0.226,0.532,95.0
0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,7tYKF4w9nC0nq9CsPZTHyP,SZA,5enEsi887wD3qGoMCK4jLr,171805,2017-12-15,75,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925
5hff5RQeE84pznOt8WEWeO,Birthday,1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,2KLNA0H5XiiMLPAWSb8sUu,181466,2020-02-07,58,0.609,0.785,11,-3.32,1,0.0891,0.0502,0.0,0.171,0.756,151.995
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,4ETSs924pXMzjIeD6E9b4u,Surfaces,3mMWlBGocBwsS1Q0o9wvlc,158571,2019-01-06,77,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022
3HpJk0JSKcqR5IRm3xMYIb,Chinita,060TqET6tyyfAQLXDyIDD8,Raf Davis,0vz6RXcuFyFONeD4ZDY9b1,234885,2020-01-25,0,0.719,0.63,10,-8.543,1,0.0637,0.0616,0.0,0.133,0.377,163.972
1LdS1ULS9e18oW3M2C1MUj,"always, i'll care",3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,1kfbFGL5zSzXv2p5usgNcs,146146,2020-02-07,33,0.784,0.278,6,-10.745,1,0.041,0.918,0.000196,0.112,0.741,105.034
5en0gvJmw9GeS9Xv4rnZ7U,Heart React,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,3blIO4usvS40P4seWTQLty,311038,2020-01-24,0,0.631,0.621,10,-8.632,1,0.15,0.381,4.54e-06,0.0839,0.499,130.649
5IUOU5xkzGHsRFOYNu3GSK,No Judgement,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,2KA0hztJvCs7eD7nv5316T,176283,2020-02-07,54,0.723,0.726,1,-3.835,0,0.0472,0.0564,0.000126,0.057,0.962,100.051
4SQ3HwsAiGTikY7gOAybwH,Fall,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,244653,2019-05-12,56,0.486,0.457,1,-7.376,1,0.0281,0.689,0.0,0.132,0.485,149.828
16wAOAZ2OkqoIDN7TpChjR,Yummy,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,63iWSELt9V1kV6RSMxN7Ii,208520,2020-02-14,70,0.676,0.506,9,-6.652,0,0.0958,0.345,0.0,0.118,0.497,145.842
4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,63iWSELt9V1kV6RSMxN7Ii,212866,2020-02-14,76,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986
73SpzrcaHk0RQPFP73vqVR,No Time To Die,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,5sXSHscDjBez8VF20cSyad,242265,2020-02-13,78,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537
2ZlCGeK30BLRNSPC832pNZ,Forever (feat. Post Malone & Clever),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,63iWSELt9V1kV6RSMxN7Ii,219933,2020-02-14,69,0.825,0.483,8,-5.746,0,0.08,0.538,1.48e-05,0.204,0.892,139.98
2ZTYlnhhV1UAReg7wIGolx,To Die For,2wY79sveU1sp5g7SokKOiI,Sam Smith,2motAeq8jZvHkF4VpbWSHf,193795,2020-02-14,67,0.483,0.361,0,-7.889,1,0.0738,0.832,4.66e-06,0.098,0.307,171.649
28UMiBhn383n9S7GL4tsxD,"Because You Loved Me (Theme from ""Up Close and Personal"")",4S9EykWXhStSc15wEx8QFK,Céline Dion,2vk0n8aeQSO74VtQBbNDPR,273666,1996-03-11,75,0.615,0.467,1,-9.883,1,0.0327,0.314,0.0,0.099,0.177,119.919
3bbqxv8GN3RhaPnrWxFbmP,All Out Of Love,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,5s5iUa9XoCRVXNJiTawxjB,243600,1980-01-01,54,0.52,0.349,0,-12.738,1,0.0267,0.333,2.69e-06,0.194,0.379,108.401
2SbsvihBJmgNKZ4qkXFWrp,More Than Words,6w7j5wQ5AI5OQYlcM15s2L,Extreme,7GOk2a0toWcEMGEm8uKLyz,334040,1990-01-01,2,0.623,0.127,6,-14.935,1,0.0306,0.452,0.0,0.114,0.237,91.625
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,2p9gK2BcdrloHNJwarc9gc,173333,2020-02-08,83,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026
2uIX8YMNjGMD7441kqyyNU,ocean eyes,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,2msN7XBgV3JCjQ7Tq3t7i9,200560,2016-11-18,74,0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,0.157,144.828
1x7DysraeqSgVgj95hHc3U,Araw-Araw Love,3PDFGpPl4ienSn5Vwisfrh,Flow G,4h5wKpTXHfEeYYZIIVOC8g,211278,2020-02-03,38,0.692,0.656,7,-7.452,0,0.0744,0.554,0.0,0.194,0.668,82.985
4ejyZ4uJEXUURcgKp1kP8v,After Hours,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,1wSmi4DMuPu5fG7xtyspT2,361946,2020-02-19,0,0.663,0.567,5,-5.941,0,0.0309,0.0938,0.00978,0.124,0.139,108.959
3IB5qOeMayvpOdHxYCL5tZ,ON (Feat. Sia),3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,246816,2020-02-21,1,0.591,0.848,9,-4.397,0,0.0828,0.137,0.0,0.372,0.386,105.922
1iCJrfkx5U4DtmkazBSYVG,ON,3Nrfpe0tUJi4K4DXYWgMUX,BTS,7HXqq0fokRpOKG0bQW4xnB,246380,2020-02-21,0,0.583,0.817,9,-5.146,0,0.0987,0.118,0.0,0.338,0.438,105.936
0ono6UCNVZ1XqOm6j78Blu,Filter,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,180220,2020-02-21,0,0.781,0.762,10,-5.188,0,0.0626,0.0222,0.0,0.121,0.86,110.042
2rk5DdEFF6wJ13Wrwm2sy6,00:00 (Zero O’Clock),3Nrfpe0tUJi4K4DXYWgMUX,BTS,7HXqq0fokRpOKG0bQW4xnB,250295,2020-02-21,0,0.566,0.548,1,-6.456,1,0.0579,0.0802,0.0,0.11,0.196,157.999
1TEEi8aHzb4tGcLJdsepb1,My Time,3Nrfpe0tUJi4K4DXYWgMUX,BTS,7HXqq0fokRpOKG0bQW4xnB,234457,2020-02-21,0,0.674,0.64,0,-5.139,0,0.0339,0.151,0.0,0.0925,0.664,99.908
15xT6IkTumRGbbSim0t11u,Louder than bombs,3Nrfpe0tUJi4K4DXYWgMUX,BTS,7HXqq0fokRpOKG0bQW4xnB,217404,2020-02-21,0,0.643,0.667,0,-6.993,0,0.152,0.0433,0.0,0.0904,0.485,145.999
1aKuG1GG76xPLUkjBbQo3W,UGH!,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,225012,2020-02-21,1,0.72,0.824,10,-5.086,0,0.128,0.0394,0.0,0.0509,0.333,165.998
5LCP80MqF8AqHi0WZZGuwJ,Friends,3Nrfpe0tUJi4K4DXYWgMUX,BTS,7HXqq0fokRpOKG0bQW4xnB,199338,2020-02-21,0,0.55,0.747,1,-5.211,1,0.0407,0.0668,0.0,0.0536,0.648,79.98
3bSrpGWHrMlwZ0TdBMXv1p,Inner Child,3Nrfpe0tUJi4K4DXYWgMUX,BTS,7HXqq0fokRpOKG0bQW4xnB,233265,2020-02-21,0,0.589,0.696,11,-7.981,1,0.0725,0.017,0.0,0.0808,0.332,134.953
1xfXXujIlLZAx5wpu46Nyk,Moon,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,208589,2020-02-21,0,0.703,0.646,6,-6.658,1,0.0596,0.0104,0.0,0.191,0.64,141.87
3bHKTyjnhkhCOpTDYTMZmN,We are Bulletproof : the Eternal,3Nrfpe0tUJi4K4DXYWgMUX,BTS,7HXqq0fokRpOKG0bQW4xnB,261542,2020-02-21,0,0.526,0.575,9,-5.215,0,0.0309,0.225,0.0,0.108,0.19,84.047
07KegcFokV4bBD1GvO1j6L,Respect,3Nrfpe0tUJi4K4DXYWgMUX,BTS,7HXqq0fokRpOKG0bQW4xnB,237540,2020-02-21,0,0.661,0.84,0,-4.805,1,0.116,0.00485,0.0,0.287,0.524,91.457
2Nib4r0saYQf2pUV4RFDhl,Interlude : Shadow,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,259821,2020-02-21,0,0.385,0.798,9,-6.439,0,0.483,0.115,0.0,0.181,0.141,149.756
2ezpl1QGsrICxQwl039Yoe,Outro : Ego,3Nrfpe0tUJi4K4DXYWgMUX,BTS,7HXqq0fokRpOKG0bQW4xnB,196198,2020-02-21,0,0.808,0.903,0,-3.106,1,0.0958,0.0121,0.000233,0.0993,0.473,116.988
7MZF7YLxOP2to9iblSulLc,Modern Loneliness,5JZ7CnR6gTvEMKX4g70Amv,Lauv,0YuPbtHpnpGEhyjg0rCyEi,252337,2020-02-20,0,0.702,0.508,8,-7.105,1,0.035,0.144,0.0,0.108,0.143,82.008
2QyuXBcV1LJ2rq01KhreMF,ON,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,246380,2020-02-21,2,0.583,0.817,9,-5.146,0,0.0987,0.118,0.0,0.338,0.438,105.936
4AlihYDqxXshKhvh5tnMfP,00:00 (Zero O’Clock),3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,250295,2020-02-21,0,0.566,0.548,1,-6.456,1,0.0579,0.0802,0.0,0.11,0.196,157.999
3bkkMZEAhx7rTVz1C0itRQ,Black Swan,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,198260,2020-02-21,0,0.719,0.758,2,-5.167,0,0.0851,0.137,0.0,0.129,0.49,147.023
7w05lsU2VLSeiT8Nukrv5M,Friends,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,199338,2020-02-21,0,0.55,0.747,1,-5.211,1,0.0407,0.0668,0.0,0.0536,0.648,79.98
4vTgx6h4seHvkuFh84JXYP,My Time,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,234457,2020-02-21,0,0.674,0.64,0,-5.139,0,0.0339,0.151,0.0,0.0925,0.664,99.908
3op7HNwLli54MBjFGzIlZO,Louder than bombs,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,217404,2020-02-21,0,0.643,0.667,0,-6.993,0,0.152,0.0433,0.0,0.0904,0.485,145.999
4BKOjYosPhw334moS3wlbO,Inner Child,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,233265,2020-02-21,0,0.589,0.696,11,-7.981,1,0.0725,0.017,0.0,0.0808,0.332,134.953
44WLOqH7QayQOQdeUHeKUK,We are Bulletproof : the Eternal,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,261542,2020-02-21,0,0.526,0.575,9,-5.215,0,0.0309,0.225,0.0,0.108,0.19,84.047
3r9FFjLrAIQjoR8pSHVPC9,Outro : Ego,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,196198,2020-02-21,0,0.808,0.903,0,-3.106,1,0.0958,0.0121,0.000233,0.0993,0.473,116.988
37TSJmYKLxXmx8OehFpqMN,Respect,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,237540,2020-02-21,0,0.661,0.84,0,-4.805,1,0.116,0.00485,0.0,0.287,0.524,91.457
6XXYdF6pJR1K3wKvuxmu7n,Feel Me,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,6gldP4RkBjKhVb6SgeVuFd,226002,2020-02-21,53,0.71,0.808,2,-6.703,0,0.0433,0.44,0.000773,0.0734,0.392,99.989
22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,2a1AHCq835BXUcX1aTTWqQ,162546,2020-02-06,76,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034
54b8IPvheXDpro2VR2rWAS,Ivana,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,10stEx5J17TekHdjeh9dOJ,246550,2020-01-06,0,0.87,0.483,8,-7.441,1,0.297,0.281,0.0,0.0526,0.611,100.012
2ctqjxISMsrkCg7YdGkECu,Normalan,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,2K8iiECJSWOrnctPw0V7MO,223157,2020-02-21,0,0.765,0.438,8,-12.356,1,0.0558,0.524,1.54e-05,0.194,0.506,114.011
4z1rk9qlsqhp5LJm5qvXZF,Mean It,5JZ7CnR6gTvEMKX4g70Amv,Lauv,0YuPbtHpnpGEhyjg0rCyEi,232853,2020-02-20,0,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998
33N0DfqkeNyir1emyxNVG5,Tattoos Together,5JZ7CnR6gTvEMKX4g70Amv,Lauv,0YuPbtHpnpGEhyjg0rCyEi,186613,2020-02-20,0,0.862,0.4,4,-7.486,1,0.0736,0.00575,7.49e-06,0.123,0.596,122.963
0pHjZH7OkpgqSamCuophui,Feelings,5JZ7CnR6gTvEMKX4g70Amv,Lauv,0YuPbtHpnpGEhyjg0rCyEi,189613,2020-02-20,0,0.694,0.466,9,-6.758,1,0.0384,0.0934,0.0,0.098,0.246,103.018
3Hig6FDiszzWDPIKSP9swE,"fuck, i'm lonely",5JZ7CnR6gTvEMKX4g70Amv,Lauv,0YuPbtHpnpGEhyjg0rCyEi,198973,2020-02-20,0,0.806,0.558,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016
58GV8DCjojFSplLejcHIYu,i'm so tired...,5JZ7CnR6gTvEMKX4g70Amv,Lauv,0YuPbtHpnpGEhyjg0rCyEi,162582,2020-02-20,0,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211
6C2BUJcHeWqFX7uKBDWXoT,Changes,5JZ7CnR6gTvEMKX4g70Amv,Lauv,0YuPbtHpnpGEhyjg0rCyEi,160186,2020-02-20,0,0.532,0.455,2,-8.366,1,0.156,0.452,0.0,0.237,0.204,148.182
3PgjBOoA5OytNGkglObpOd,Sa Susunod na Habang Buhay,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0U3q2NgWn97Fsns6dg7CzD,288189,2020-02-28,71,0.311,0.342,2,-8.889,1,0.032,0.432,1.93e-06,0.114,0.274,177.158
5RUUkFNqH3GRKHg1xjprOb,Old Me,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,4VaepdvunK8gHTIdSeiHsC,184666,2020-02-21,5,0.721,0.621,0,-3.639,1,0.0483,0.304,0.0,0.266,0.473,127.976
2kJu14V7hbZw3I4K8L8SXb,Stupid Love,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,2HDW1EX8IBI3jqobswAfrZ,193530,2020-02-28,32,0.676,0.815,8,-4.294,1,0.0625,0.00146,0.00041,0.275,0.796,117.973
4MdcsdRj7i8eBm0qFjO4L4,Feel Me,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,05b4SazhZ2bZFxV5fWi54E,226002,2020-01-10,0,0.71,0.808,2,-6.703,0,0.0433,0.44,0.000773,0.0734,0.392,99.989
